ANGRY,-55.012506310800866,31.297443233517654,8.623344200188033,8.665070090455837,-5.278423500971042,-9.028077230591233,-3.607993160999768,-4.205019597205327,0.3788517667900238,-2.64346246512081,-1.6990408524477398,-0.7266709261857639,-3.1953687376575273,98.30844312096231,18.94095769519086,15.775651635108614,13.92265940766163,10.326531253261912,8.688541960339128,6.282932041103825,4.698998111805048,5.330337383480366,3.714494554742029,4.11895181422284,4.7830182345849295,3.2865718926026313
ANGRY,-95.77181755376442,34.81895673480178,15.721432647652456,2.7441512356004596,-4.931085041170342,-6.888158542974735,-4.004663404228853,-3.5205797353937878,-2.0958799158172092,-0.9904097308127697,-1.616100610051691,-1.6510735251880029,-1.3217800328255267,68.246107980193,18.40832235006831,16.186806594024613,11.098504701719099,9.04719268159263,6.852798201193264,4.815225936494337,4.658423347637471,4.593470675688476,3.8793127137812187,3.810619747971294,4.319331961305256,2.3550019447928916
NEUTRAL,-154.5880420429771,37.86415242407954,16.57966755285415,5.626126606295554,0.5364345800122953,-3.3654745742963743,-1.0778399216234882,-4.03000791795582,-0.976501603279766,-1.6842752708831934,-2.962953664059884,-1.2570973165965056,-0.9131664949530591,30.619408864958306,10.247401926194915,11.003164059017491,6.190020424119337,5.207998178163817,5.4328680235774405,4.182516381379421,4.1910947597847565,4.421063579219712,2.739225698593086,3.1301927644251837,2.854062935662343,2.752090194929078
NEUTRAL,-147.14080616724064,38.9773486853877,18.67564280339625,6.213050172359671,-1.543620785009364,-4.5695606707118674,-0.5723453945436298,-1.9346292778517327,-0.8553219454044043,-1.42009600029028,-2.4080991923938107,-1.2656682227720195,-0.9099503367283993,41.49564162999991,12.578700589379906,12.23202012172217,7.191766629026096,7.329882062628738,6.339887577578122,3.6335634740109124,4.116196262824255,3.832883937712361,2.719776202876743,3.362193423862104,2.755385191463382,2.7532913039271225
DISGUST,-145.02566879073677,41.01212767630678,17.995123163006845,11.013962579418338,-0.9151994702721428,-2.846379179716079,-1.3922633608563257,-4.465506932263969,-0.5225616969049101,-1.483061862498209,-1.5906895701155215,-0.4978025972830553,-2.0381600584159405,53.07991872380305,8.501889034447366,10.883679063653636,6.523268592410162,7.7814924652498725,6.611225593791176,3.965886894206383,5.177488383068655,2.9144404189259494,2.3581822766938667,2.9643339242242757,3.132484604645205,2.2831995831393392
DISGUST,-156.41397446690613,42.159913793792256,18.63527062411577,7.501197507767882,2.2484227147257534,-3.4212020282992714,-2.192938604914733,-2.2406434828973394,-1.5365970776995996,-1.7845401276134938,-1.036986839194104,-1.144612018305337,-1.2826052116936415,42.93286191412365,6.499549252386238,9.484922011895,8.018643001360594,5.88808862594493,5.776812534404761,3.750302367915852,2.958993748073559,3.1204561412348752,2.883439498044172,2.657566380816065,3.095602317102363,2.5790446852552584
SAD,-138.16393066892107,44.7435737927845,11.718863663165537,2.0679987938886004,-1.6719811675683787,-2.9246878912417027,-2.337783495550767,-3.3592944688941015,-2.2963394570275746,-1.9512492753498127,-1.0923524108239884,-1.5383716014344329,-2.7276484378188353,49.15030884837746,11.356880225972098,11.777725430919954,9.85562186058036,6.848648058443935,7.617248954037536,4.966702667090072,3.4899899846588167,4.074879897655954,3.1482256588954263,3.611158817240987,3.03340201049934,2.563941949320906
FEARFUL,-132.05905775848674,31.81537152126277,18.291226298114164,4.473683115888472,-2.907754756964086,-4.287955558173192,-2.716602087721554,-4.743718177066803,-3.3413345614576473,-3.8547288252832606,-2.177420834656379,-0.5917916210848799,-0.22849358168003656,74.11409850329936,12.712490272598979,10.031027589950353,9.488610962848993,10.859883497009884,6.239711295647278,4.121131825735325,4.1645675017447115,3.3102172230286913,3.3176624004438535,2.703633668643516,4.287394960298612,3.3223910004283392
SAD,-150.15880655533326,39.18872343556558,19.45228164170125,8.720630120221578,-0.6073471282480719,-1.4851221953297948,-1.0052625323615403,-6.2583398844379445,-3.5447128819027887,-1.9950715378852049,-0.44294680045537466,-1.0753681283715333,-2.3356975731268497,50.39754149968456,12.749482296797723,8.878240214048894,5.341767835535857,7.119808067402942,4.45705071749172,4.102628992799714,5.059909701829125,3.76517765373049,3.0668957515944517,3.1554825270299958,3.3075476871907448,2.9590610914492275
HAPPY,-112.09434375714204,33.9140998363038,14.07365154733696,4.639524383462431,-4.9127439739615735,-4.9752492513344375,-3.2330241293876725,-4.628376279583265,0.02880980477909075,-1.874713234432098,-0.5891833065554726,-2.571862542026807,-4.211247127371631,73.496916364238,12.937749019423224,11.750322724500792,11.412223999123487,12.399226627559502,7.0928909342977695,5.222464694821713,4.6820424095750885,4.50825289083912,4.233985080698407,3.6442875427011683,3.1684068037428084,2.847667959875478
FEARFUL,-107.05784559640992,28.31640772633639,14.915994661769234,5.178030618981478,1.1916111723985083,-7.578635448304616,-4.752179599151429,-4.547542979012444,-0.5460371884071029,-0.8637660021978126,-2.3050417675695947,-3.334215821649346,-2.4559802094856877,74.77041873519251,17.5576527566592,13.798745660889276,6.66903450104066,8.098159888668512,7.617801749551299,4.397590846814343,4.589264770281061,4.1782025466349335,3.40553508401673,3.085438273749708,3.010810001198366,2.5499840624855743
SAD,-176.47460383715162,39.736900199297715,22.4552852969189,8.132676212206444,2.5600043953996328,0.018867872602685642,-1.186810039304146,-3.002386783893009,-1.1254460089897518,-1.2391649741171258,-1.9649035004226596,-3.3797627097079,-2.1735782144267506,31.367043501325504,5.888360288825637,8.440139138234803,5.5049110887373685,6.2465008845046475,4.646853873442378,3.8108958662430363,2.714783179615407,2.624231765900758,3.253238761001674,2.25716319046108,2.655501458624197,2.2915795078286547
HAPPY,-95.41441535871287,32.21300343728668,14.606332709972163,6.459229554579355,-0.7972556335681271,-6.594633613435014,-3.274570711978368,-6.79975904042019,-3.540865548124274,-0.24366777043568483,-0.7366742383824612,-1.2272766455661717,-2.5218250991626054,105.84407388284261,14.851431118722747,18.074520725505565,6.3546395680942025,6.52556937115555,8.508562780963002,4.7281877306768685,5.271861847719954,5.86048900927694,4.475803340887743,3.0178279253194473,3.1644789894902434,3.269490012482412
HAPPY,-109.18864441388615,34.534258596469414,18.2517416808001,6.0976897848213945,-2.0826157387948245,-3.102530863500428,-3.3057833664638174,-4.174841863423106,-1.705322036611341,-3.5890937306216046,-2.609247580685066,-1.3587708468073658,-1.267962284826381,90.71630462153958,13.596792846917863,9.288921902769252,6.94250979923795,7.926031846020516,6.062648231566774,5.683313036533497,4.808875956800057,4.1876028430653625,4.118426698374495,3.371364123286188,3.031815925686395,3.090350469600893
HAPPY,-112.92348148804636,40.57317909932287,14.714681655341025,3.015831100998091,-2.728074412523389,-5.900126429251719,-3.3630697609781763,-2.972514938662815,0.2831405127617918,-2.7024581862438577,-1.0801958278026722,-1.3328718666241912,-1.816729922469577,77.77866217149477,13.717516889674103,13.83148673417758,11.105933584716945,7.271715365031286,6.938834315090792,5.175638150501043,3.9530444184290268,4.040950918128078,5.606023889959672,3.3856285672243827,3.104413699895382,2.8460533895706037
FEARFUL,-153.28249534460718,39.4260929272661,18.88023184795845,5.438935549360358,-1.125227799602766,-4.213485334178289,-3.292334393378797,-1.7868943880074832,-0.37699848755877663,-0.8687263409518046,-0.6625281579282201,-1.7023846728693282,-1.1690805257155008,43.84964519770983,12.045750718003967,9.921247676876444,6.0573758164972045,5.931687185072185,5.8105958354221325,3.9076179397146866,2.509945210396653,3.9277651405968745,3.2150803278538276,3.076443142621542,2.9064326886949012,2.4853599473600942
FEARFUL,-152.01864081708422,34.869092865612075,20.541792340347907,6.987050914835983,1.5335852573023045,-2.6650763319227906,-2.047036638766974,-2.4577376693700366,-1.1471847456030362,-1.241431050587404,-2.172311751474752,-2.050685300818489,-1.9540985779766522,42.07887174079304,12.83280043742799,9.866569491423942,5.618074180026707,5.016945126517683,4.8268732277942545,4.068965247952006,3.377217786004949,3.7451793757751517,3.229051089899284,2.9973527463824907,2.691361394094457,2.602623786090148
ANGRY,-82.25910067990155,40.63899876422449,5.755162731979668,-0.8860599975563322,-5.988612579965398,-2.190075258505338,-0.5803806822853509,-5.366293531167606,-2.5830255346928293,-1.90571622094807,-2.7846436991400725,-3.555894714330584,-2.68557597954482,74.78580614051207,9.374803277396644,13.937615121698942,8.917686318647473,10.7137435135953,8.03092442106677,5.513936625430228,3.8152454368845836,3.949644780820509,3.9602743249873407,3.7581417098729553,3.033574284561361,3.48425630888692
ANGRY,-79.09952516240386,31.59079965938355,5.919371466245792,-1.796069174181373,-3.0335794193653753,-2.0905345144538487,-1.1537349034629503,-4.04875544639108,-1.7995857036846017,-0.4473977986897572,-2.70930311620495,-1.9842170099190648,-3.7056852694798152,120.0153335174702,10.710351619958695,20.59220757262919,10.53556178203406,7.955981795445589,7.258697732064198,6.270355525524088,5.568701208980846,5.302750476863985,3.1829116741206676,3.3723378641188333,3.1861751121303965,3.6164693336343676
DISGUST,-136.4138499107947,43.749424557916605,17.365722749747317,2.2511072943113972,-4.170485687733962,-4.492758059077831,-2.3705188922680454,-2.8069476108525584,-0.20874191454749402,0.19535704686676403,-1.2733659458729698,-2.1637807962802853,-2.0931147786650386,39.95189604054821,13.809492888500495,10.871918116735706,9.891856364300459,8.024859257395699,7.545253292357809,4.930694105789449,3.338871084481823,4.367639802048738,3.621287022686369,3.180319475151291,2.9984019724350914,3.03029070680216
DISGUST,-160.73897878225446,41.554884018189654,20.494628357090598,5.195095983868535,-0.5438002875589836,-2.241898693888158,-1.8884925769696697,-0.9045679065120956,-0.40171606622135053,-1.2915298328296143,-0.1460063478364149,-1.249380720509466,-2.3775897288780548,33.80881334196329,10.854363133793337,8.10542006587421,7.31625290562027,7.104721528132943,4.956447322482676,4.177139895177394,3.8432656161715166,3.2374377470354374,3.17326931734098,2.8614963946186487,2.883324427901734,2.6618965630249867
ANGRY,-65.01551681811102,28.367403090617486,3.7839226460196045,1.1770624151367004,-5.737800919476722,-1.8894829952248575,-0.8848477520894938,-5.105423016497998,-2.2268040066061983,-0.3301346249125176,-3.2501784232243756,-2.0511900023788394,-2.628308992881156,129.19610527149675,12.38615177837782,22.184504805438834,9.854264579602386,12.371779907794153,4.801217569277328,6.192519454886898,4.618636586005421,4.443285631306929,3.84865321514954,3.5004857826082874,3.5325619757810265,3.6171238896836186
SAD,-125.66591499893748,39.974976452630074,15.021920887624042,7.391346181551879,-1.383966248394735,-6.088535242391862,-4.022368471364716,-5.21933390183121,0.732596491658557,-0.1250186229230139,-2.621628293582589,-0.28873252418338025,-2.280471266812531,60.19581401985196,13.716263223357629,14.943398119593208,9.029344146047572,5.625219684775784,7.142358583870545,4.40895871628926,4.862929009009755,4.6207862863134865,3.9257296437941815,3.6834519695641186,3.5127973196110682,3.1635699625402185
NEUTRAL,-123.28991379813458,37.947831383197645,16.969353400870723,8.345777223559251,-4.242243528059879,-4.594182301356236,-1.9838338379264309,-5.099232135602627,-0.12891348953192133,-0.8135895573875629,-1.1393918946204014,-1.246337287162311,-1.688516764678817,66.32524603436728,11.88192435242549,11.803403435158645,9.518640855951615,11.506851317059253,7.241701822076142,5.120675537424921,3.768550063963526,4.362458960757811,3.5261503664549956,3.042466809101113,2.939658223210057,2.604539932957045
SAD,-163.80727954308998,35.77149803398942,19.447862939956362,9.42680918575264,3.1445505149614585,0.06260130120728087,-1.5039079961135917,-2.935306043616889,-0.9851365530794676,-2.7107360582207196,-2.592094073533223,-1.835670606089038,-3.6388140455717477,32.484360366446694,11.019714279731266,6.8009529206022545,4.70670229139425,3.7080017882526413,3.7021596911646317,3.812942064298388,2.96075333458619,3.117094938447619,3.0018961800612383,2.6340562165969663,2.8357884293534936,2.929012842793298
NEUTRAL,-147.6215464038213,31.68751998587647,22.3297759751734,8.66329520852467,1.9388682152440047,-3.3169276512601273,-2.3732802238523734,-2.6396411040822545,-0.32165535699220166,-1.4108038205811282,-2.553878904671629,-1.9550880549931657,-2.3096062800390382,44.00906342991712,15.44394720987805,10.284088297798538,6.18570921506436,7.162352109845626,5.044349048705122,4.686339397934195,2.9604738556980528,3.9804109593030863,3.081397549250502,2.9639928086071023,2.5447381797948645,2.353816519291839
ANGRY,-148.05490213702677,42.01720051889386,18.154680969435717,9.16857876042931,2.874026904371608,-2.708007029993299,-2.4515519004207222,-1.6559672208635008,-0.813681697642044,-2.3287161335171978,-0.8771998975082564,-0.7268711329667699,-1.8787454323591413,57.90058746063207,14.408749345512447,8.681748564449148,9.693243406079889,9.306973402484632,7.334635467563713,5.02380513914363,3.726326925479303,3.8271820991399315,4.613621591103125,3.3398596219784236,3.2217039689837743,3.5401023446333375
HAPPY,-143.2650670298013,41.15620635497791,16.878417832169816,6.541776863732255,-0.6560455687214226,-3.4374896991559085,-1.4199987906009286,-6.009231906014371,-4.666670180774392,-1.7827202233818897,-0.628265480442454,-1.1323455712267914,-3.089512602370245,66.15878693548304,12.377826030618726,13.87828769195124,7.297516411679769,7.211483331960991,5.7342311500702285,4.727497464201645,5.49461966356792,4.91369434972878,2.5682579570522193,3.30539053606961,3.144700913540998,3.3233199963857447
FEARFUL,-157.24942940146857,40.95606367886029,16.019088736981743,4.0154235625039,2.4507279459215847,-0.22531755841518838,-1.1891795766607633,-3.162570223592834,-1.796256793941464,-1.5811778889072265,-1.5112232181344085,-3.1475569277406117,-2.4646692180306693,44.103486232770855,7.9771535197164605,11.549677668311535,8.693304140058189,5.756885477612011,4.379642416198293,3.039712198394393,2.6900680090010423,3.7692411226656684,2.9229264264087265,3.218292085210956,3.330257602093558,2.4357885073120706
NEUTRAL,-146.8565181045207,37.44199538240975,11.72069826420867,6.058211588185191,0.7870079265973994,-3.5050280290868248,-0.7404004225755009,0.6096763309784545,0.013451354311126932,-1.5782755737361744,-2.0553926401559566,-3.089540898030629,-2.0463560349072574,51.677828879844895,9.550990421260975,15.174442150067435,8.58244849492714,6.693639796566181,6.259793798378748,4.027489976377893,3.759754280317121,4.131250673722682,3.316566374226526,2.8842686079004327,3.646827947556736,2.774004992256468
